1627430400	0.000751584
1627434000	0.052285244
1627437600	0.009923872
1627441200	-0.023993808
1627444800	-0.004999483
1627448400	0.01081156
1627452000	-0.035790195
1627455600	-0.001457726
1627459200	-0.007940182
1627462800	0.016079248
1627466400	0.003214412
1627470000	0.002605542
1627473600	-0.02451273
1627477200	-0.002772078
1627480800	0.005451264
1627484400	0.00563714
1627488000	0.008211939
1627491600	-0.027303633
1627495200	0.029489933
1627498800	-0.006436326
1627502400	-0.00373732
1627506000	0.000678814
1627509600	-0.007283373
1627513200	0.006078044
1627516800	-0.012547365
1627520400	-0.004706223
1627524000	0.009275088
1627527600	-0.007856422
1627531200	0.01340356
1627534800	0.003727732
1627538400	-0.002142628
1627542000	-0.006370111
1627545600	0.004033856
1627549200	0.006851526
1627552800	-0.004881003
1627556400	-0.007625935
1627560000	0.002308969
1627563600	0.003995393
1627567200	-0.00250959
1627570800	-0.001833016
1627574400	-0.001944404
1627578000	-0.00061332
1627581600	-0.006786759
1627585200	0.006724094
1627588800	0.002888295
1627592400	-0.002411981
1627596000	0.004691278
1627599600	0.011601595
1627603200	-0.007385315
1627606800	0.014916297
1627610400	-0.004299863
1627614000	-0.000849527
1627617600	-0.004853509
1627621200	-0.001174795
1627624800	0.002138504
1627628400	-0.005228154
1627632000	-0.037432964
1627635600	0.002971437
1627639200	-0.004073621
1627642800	-0.008366489
1627646400	0.006899655
1627650000	0.001415165
1627653600	0.007103012
1627657200	-0.000184631
1627660800	-0.001329591
1627664400	0.007100592
1627668000	0.001321974
1627671600	0.012102098
1627675200	0.015001087
1627678800	0.00528345
1627682400	0.006605114
1627686000	0.012664926
1627689600	-0.009022818
1627693200	0.005554384
1627696800	-0.005174102
1627700400	-0.003479055
1627704000	-0.003702789
1627707600	-0.002973241
1627711200	-0.002591593
1627714800	0.006762769
1627718400	0.005586
1627722000	-0.000668003
1627725600	0.003166338
1627729200	-0.008416918
1627732800	0.006932164
1627736400	-0.007622058
1627740000	-0.0070435
1627743600	0.010907535
1627747200	-0.007440056
1627750800	-0.003374898
1627754400	0.008055892
1627758000	-0.002439887
1627761600	0.00687675
1627765200	0.010667136
1627768800	0.001776508
1627772400	-0.010535832
1627776000	0.052642676
1627779600	-0.007912132
1627783200	0.019584749
1627786800	0.006204825
1627790400	-0.011250697
1627794000	-0.005241507
1627797600	-0.00663643
1627801200	0.000268574
1627804800	0.00238295
1627808400	0.002712114
1627812000	-0.014792801
1627815600	-0.003491052
1627819200	0.002346859
1627822800	-0.004546997
1627826400	-0.002590674
1627830000	0.004511278
1627833600	0.002483669
1627837200	-0.00023757
1627840800	0.005499355
1627844400	0.001316678
1627848000	0.016183958
1627851600	-0.010517934
1627855200	-0.023304943
1627858800	-0.02183541
1627862400	-0.017549402
1627866000	0.023007395
1627869600	0.010441767
1627873200	-0.006808599
1627876800	-0.006576887
1627880400	0.004553734
1627884000	0.02137527
1627887600	-0.00385784
1627891200	-0.008568099
1627894800	0.006982854
1627898400	-0.00092688
1627902000	-0.005635158
1627905600	-0.006012647
1627909200	0.007196245
1627912800	0.001518708
1627916400	0.002102288
1627920000	0.00381745
1627923600	0.001301905
1627927200	-0.000821187
1627930800	-0.012190946
1627934400	-0.006032032
1627938000	0.003731864
1627941600	0.009069113
1627945200	-0.006198347
1627948800	0.018087318
1627952400	-0.018684909
1627956000	0.003086741
1627959600	-0.008367333
1627963200	-0.007461646
1627966800	-0.007342092
1627970400	0.000460063
1627974000	0.009197029
1627977600	0.002103049
1627981200	0.001084295
1627984800	0.002969847
1627988400	-0.005364732
1627992000	-0.00045531
1627995600	0.009741056
1627999200	-0.001041052
1628002800	-0.003925383
1628006400	0.00617284
1628010000	-0.005199127
1628013600	0.009651232
1628017200	-0.001104286
1628020800	0.001174601
1628024400	0.008799172
1628028000	0.006841115
1628031600	-0.006998471
1628035200	0.013685039
1628038800	-0.002700057
1628042400	-0.008494365
1628046000	0.001604205
1628049600	0.020139717
1628053200	0.007349011
1628056800	-0.005968961
1628060400	-0.011108887
1628064000	-0.003238539
1628067600	0.001590686
1628071200	0.012637697
1628074800	0.008041911
1628078400	0.040815651
1628082000	-0.004675275
1628085600	0.00472919
1628089200	0.000286232
1628092800	-0.002734325
1628096400	-0.004208378
1628100000	0.004994557
1628103600	-6.37146E-05
1628107200	0.006148847
1628110800	0.004021405
1628114400	-0.00255456
1628118000	0.00436336
1628121600	0.076593735
1628125200	0.016345985
1628128800	-0.016083091
1628132400	0.003187321
1628136000	0.01203836
1628139600	-0.012154378
1628143200	-0.015336171
1628146800	0.012554779
1628150400	-0.02386244
1628154000	-0.011144398
1628157600	0.005210858
1628161200	0.001868596
1628164800	-0.006467722
1628168400	-0.000787235
1628172000	0.010878458
1628175600	-0.00044964
1628179200	0.006477733
1628182800	0.019039957
1628186400	-0.000672515
1628190000	-0.005003365
1628193600	0.025466094
1628197200	-0.005649231
1628200800	-0.004008652
1628204400	-0.00541464
1628208000	0.028647122
1628211600	0.013018991
1628215200	-0.002067443
1628218800	-0.006831098
1628222400	-0.008625793
1628226000	0.011004009
1628229600	0.001124986
1628233200	-0.006545679
1628236800	0.00229053
1628240400	-0.012160027
1628244000	0.008139834
1628247600	-0.012465295
1628251200	0.011159562
1628254800	-0.000822765
1628258400	-0.001192572
1628262000	0.010916534
1628265600	0.010911136
1628269200	0.027178146
1628272800	0.024400812
1628276400	0.006556337
1628280000	-0.002678994
1628283600	-0.01901401
1628287200	0.008805369
1628290800	0.018707755
1628294400	0.052140749
1628298000	-0.017081709
1628301600	0.008360908
1628305200	0.008867735
1628308800	-0.012017679
1628312400	0.005378236
1628316000	-0.011673833
1628319600	0.007992513
1628323200	0.008706998
1628326800	-0.003631841
1628330400	-0.001797573
1628334000	0.002075934
1628337600	-0.032247598
1628341200	-0.011657597
1628344800	0.008768038
1628348400	-0.004889153
1628352000	-0.004809192
1628355600	-0.017762453
1628359200	0.011913943
1628362800	0.011537148
1628366400	0.005196155
1628370000	-0.002145257
1628373600	0.007174865
1628377200	0.003806193
1628380800	-0.010581062
1628384400	-0.027939615
1628388000	-0.018726692
1628391600	0.017699596
1628395200	0.002640775
1628398800	0.012131531
1628402400	0.012879823
1628406000	0.013261016
1628409600	0.000922013
1628413200	0.004222
1628416800	-0.005096061
